Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Sales per Item,Store ID
3107,Leggings,115.0,7/11/2019,4.7,Cash,47.0,9.0
3975,Leggings,115.0,8/6/2019,1.7,Debit Card,55.0,10.0
3316,Wallet,115.0,12/15/2020,4.0,Debit Card,124.0,5.0
3212,Leggings,115.0,4/7/2021,1.8,Online Payment,70.0,1.0
3009,Leggings,115.0,6/17/2021,3.9,Online Payment,29.0,8.0
4757,Leggings,115.0,6/8/2022,4.5,Cash,83.0,3.0
3112,Tunic,115.0,10/1/2020,2.3,Online Payment,82.0,1.0
3078,Handbag,115.0,1/16/2020,4.1,Online Payment,131.0,10.0
4809,Tank Top,115.0,7/11/2019,3.0,Cash,29.0,4.0
3002,Wallet,115.0,1/25/2020,4.0,Cash,158.0,7.0
4179,Leggings,115.0,7/28/2021,1.7,Online Payment,30.0,1.0
3063,Wallet,115.0,12/17/2021,4.8,Debit Card,81.0,6.0
4971,Leggings,115.0,4/23/2021,2.8,Credit Card,77.0,8.0
4741,Tunic,115.0,9/6/2022,3.8,Debit Card,85.0,2.0
3028,Leggings,115.0,4/17/2023,1.5,Credit Card,114.0,8.0
4616,Leggings,115.0,4/28/2023,2.6,Credit Card,89.0,9.0
3149,Wallet,115.0,12/11/2022,1.3,Debit Card,27.0,4.0
4286,Tunic,115.0,10/2/2022,4.4,Online Payment,90.0,8.0
3252,Leggings,115.0,8/27/2022,4.5,Debit Card,46.0,10.0
3190,Leggings,115.0,3/23/2020,3.7,Debit Card,59.0,7.0
4071,Leggings,115.0,6/11/2023,2.6,Credit Card,50.0,6.0
3129,Leggings,115.0,6/13/2019,2.6,Debit Card,91.0,10.0
3202,Tank Top,115.0,6/14/2021,2.1,Cash,72.0,1.0
3584,Tank Top,115.0,7/22/2021,4.7,Debit Card,41.0,2.0
4641,Tunic,115.0,10/25/2022,2.8,Cash,13.0,5.0
4358,Tunic,115.0,3/18/2022,3.0,Debit Card,77.0,8.0
3065,Wallet,115.0,12/22/2023,3.1,Online Payment,127.0,8.0
4497,Leggings,115.0,8/21/2023,1.5,Debit Card,32.0,10.0
3894,Tunic,115.0,9/19/2019,1.1,Debit Card,21.0,9.0
3288,Leggings,115.0,6/8/2021,3.3,Debit Card,59.0,2.0
3520,Tank Top,115.0,8/25/2019,3.8,Credit Card,36.0,2.0
3644,Leggings,115.0,4/22/2019,2.5,Cash,16.0,8.0
3971,Wallet,115.0,2/16/2021,4.4,Credit Card,45.0,4.0
3258,Tank Top,115.0,8/8/2022,3.2,Cash,50.0,6.0
3425,Handbag,115.0,9/14/2023,4.8,Cash,60.0,7.0
3486,Tunic,115.0,9/22/2019,1.2,Credit Card,41.0,1.0
3734,Tunic,115.0,9/1/2019,2.9,Debit Card,111.0,8.0
4725,Wallet,115.0,12/23/2020,2.4,Online Payment,125.0,4.0
4241,Leggings,115.0,8/24/2021,2.3,Cash,13.0,7.0
3323,Leggings,115.0,6/8/2021,4.6,Cash,59.0,9.0
3106,Leggings,115.0,8/9/2019,3.5,Debit Card,63.0,8.0
3072,Tank Top,115.0,6/18/2021,1.9,Debit Card,51.0,1.0
3809,Tunic,115.0,10/25/2021,2.3,Online Payment,62.0,2.0
4807,Tunic,115.0,11/12/2021,2.2,Online Payment,20.0,2.0
3726,Leggings,115.0,3/22/2022,2.1,Credit Card,66.0,3.0
4703,Leggings,115.0,7/14/2022,4.9,Credit Card,31.0,7.0
3436,Handbag,115.0,11/10/2023,3.4,Credit Card,50.0,5.0
4869,Wallet,115.0,12/24/2023,4.7,Debit Card,51.0,6.0
3086,Handbag,115.0,2/20/2023,2.4,Cash,83.0,8.0
3337,Wallet,115.0,2/9/2023,3.2,Online Payment,39.0,9.0
4714,Tank Top,115.0,6/6/2020,2.3,Cash,115.0,4.0
4985,Leggings,115.0,7/3/2023,1.6,Cash,19.0,2.0
4199,Leggings,115.0,7/5/2023,3.1,Cash,17.0,2.0
3284,Leggings,115.0,4/9/2023,1.2,Online Payment,64.0,5.0
3019,Leggings,115.0,4/27/2023,1.1,Online Payment,17.0,10.0
4210,Tunic,115.0,11/19/2019,5.0,Online Payment,70.0,2.0
4192,Leggings,115.0,6/12/2019,1.1,Cash,59.0,2.0
3064,Tank Top,115.0,7/8/2019,2.9,Cash,14.0,2.0
3279,Leggings,115.0,6/28/2021,4.6,Cash,26.0,5.0
4753,Tunic,115.0,9/7/2020,2.7,Credit Card,101.0,2.0
4567,Tank Top,115.0,6/11/2021,3.2,Credit Card,80.0,10.0
4684,Leggings,115.0,6/24/2023,5.0,Debit Card,71.0,7.0
4447,Wallet,115.0,12/18/2019,1.1,Cash,63.0,8.0
4384,Leggings,115.0,3/6/2023,2.0,Cash,82.0,5.0
4831,Wallet,115.0,12/12/2023,1.9,Debit Card,30.0,9.0
3164,Wallet,115.0,1/7/2023,4.6,Credit Card,33.0,10.0
3033,Tunic,115.0,4/20/2021,4.1,Credit Card,86.0,8.0
3035,Tank Top,115.0,7/18/2023,3.6,Cash,48.0,3.0
3012,Tunic,115.0,9/23/2022,4.4,Online Payment,68.0,5.0
3186,Tunic,115.0,10/4/2022,3.8,Credit Card,15.0,6.0
4868,Tank Top,115.0,7/12/2020,4.8,Debit Card,42.0,6.0
3615,Leggings,115.0,8/26/2021,3.3,Credit Card,27.0,3.0
4725,Tunic,115.0,5/4/2022,4.4,Debit Card,66.0,1.0
4767,Wallet,115.0,12/27/2022,4.0,Debit Card,90.0,6.0
4467,Leggings,115.0,6/7/2019,3.3,Online Payment,42.0,3.0
3350,Handbag,115.0,12/3/2021,1.5,Debit Card,37.0,8.0
3023,Wallet,115.0,12/2/2022,1.8,Online Payment,106.0,4.0
3535,Tank Top,115.0,7/2/2022,4.0,Cash,15.0,7.0
3802,Handbag,115.0,9/25/2019,1.8,Credit Card,137.0,1.0
4197,Leggings,115.0,7/20/2020,2.8,Credit Card,39.0,2.0
3034,Leggings,115.0,6/18/2020,2.5,Cash,88.0,7.0
4704,Tunic,115.0,9/6/2020,4.0,Debit Card,32.0,9.0
3012,Tunic,115.0,4/22/2020,2.2,Credit Card,19.0,10.0
4514,Tank Top,115.0,7/24/2019,4.1,Debit Card,44.0,6.0
3725,Tunic,115.0,3/8/2021,4.5,Debit Card,29.0,8.0
3010,Tank Top,115.0,6/28/2022,3.9,Debit Card,37.0,3.0
4520,Handbag,115.0,2/27/2020,3.2,Debit Card,32.0,4.0
3828,Tunic,115.0,10/17/2021,2.4,Debit Card,80.0,9.0
4017,Leggings,115.0,4/28/2023,3.2,Credit Card,31.0,2.0
3763,Handbag,115.0,12/4/2019,1.6,Credit Card,57.0,3.0
3675,Handbag,115.0,12/19/2019,2.5,Credit Card,163.0,8.0
3032,Tank Top,115.0,6/7/2019,4.6,Credit Card,14.0,10.0
3532,Leggings,115.0,7/23/2020,2.6,Debit Card,28.0,8.0
4325,Handbag,115.0,10/12/2021,4.7,Credit Card,53.0,10.0
4745,Tunic,115.0,9/13/2023,3.7,Credit Card,92.0,5.0
3249,Tank Top,115.0,8/1/2022,3.0,Credit Card,69.0,5.0
3141,Handbag,115.0,12/10/2023,4.2,Debit Card,82.0,3.0
3553,Tank Top,115.0,7/23/2023,3.7,Credit Card,36.0,8.0
4290,Wallet,115.0,12/15/2021,1.9,Credit Card,43.0,4.0
3359,Leggings,115.0,6/19/2023,4.9,Online Payment,67.0,3.0
4276,Wallet,115.0,12/15/2023,2.3,Cash,81.0,4.0
4384,Leggings,115.0,7/11/2019,2.7,Credit Card,40.0,2.0
3436,Wallet,115.0,12/19/2019,4.5,Credit Card,86.0,8.0
4581,Handbag,115.0,12/18/2021,1.2,Credit Card,45.0,7.0
4196,Wallet,115.0,12/22/2021,2.8,Cash,85.0,8.0
3640,Leggings,115.0,6/21/2021,3.3,Debit Card,59.0,10.0
4477,Wallet,115.0,12/8/2022,2.3,Credit Card,33.0,3.0
4803,Handbag,115.0,1/9/2022,2.6,Credit Card,109.0,5.0
3045,Leggings,115.0,8/14/2022,2.7,Debit Card,31.0,10.0
3893,Leggings,115.0,8/16/2022,3.5,Credit Card,72.0,10.0
4187,Wallet,115.0,1/4/2023,4.7,Credit Card,174.0,1.0
3545,Leggings,115.0,6/14/2023,2.1,Credit Card,97.0,7.0
3916,Leggings,115.0,5/21/2023,2.3,Credit Card,44.0,9.0
3195,Tunic,115.0,9/19/2020,4.1,Debit Card,71.0,5.0
3980,Wallet,115.0,12/23/2020,3.3,Cash,84.0,9.0
4167,Leggings,115.0,8/16/2022,3.1,Credit Card,35.0,5.0
4136,Leggings,115.0,7/3/2019,1.5,Cash,66.0,3.0
3010,Leggings,115.0,8/16/2019,2.7,Debit Card,63.0,8.0
3125,Leggings,115.0,7/2/2020,2.1,Cash,56.0,4.0
4370,Leggings,115.0,4/2/2021,1.5,Debit Card,121.0,5.0
4761,Leggings,115.0,3/19/2021,2.4,Cash,66.0,7.0
3483,Tunic,115.0,11/9/2021,3.8,Cash,75.0,10.0
4203,Leggings,115.0,6/6/2021,1.8,Online Payment,105.0,10.0
4787,Handbag,115.0,2/26/2023,3.4,Cash,258.0,10.0
3921,Tunic,115.0,4/13/2019,4.6,Credit Card,118.0,9.0
3328,Leggings,115.0,8/28/2019,4.7,Cash,45.0,1.0
3063,Tunic,115.0,9/20/2020,4.8,Debit Card,124.0,1.0
4017,Tank Top,115.0,7/2/2020,1.1,Credit Card,73.0,3.0
3169,Leggings,115.0,6/8/2022,2.1,Credit Card,47.0,3.0
4621,Tank Top,115.0,7/9/2019,3.3,Online Payment,70.0,2.0
3112,Leggings,115.0,6/9/2019,3.8,Online Payment,31.0,10.0
4204,Tunic,115.0,5/17/2020,3.6,Cash,66.0,10.0
4433,Tunic,115.0,10/3/2021,2.5,Credit Card,73.0,5.0
3671,Tank Top,115.0,7/7/2021,3.0,Cash,70.0,6.0
4966,Tunic,115.0,3/24/2022,4.0,Cash,53.0,9.0
4619,Handbag,115.0,12/6/2019,1.9,Online Payment,75.0,4.0
4089,Leggings,115.0,8/22/2022,4.0,Credit Card,33.0,4.0
4530,Tunic,115.0,9/24/2023,1.4,Online Payment,18.0,9.0
4236,Leggings,115.0,7/18/2020,1.4,Cash,63.0,1.0
4561,Tunic,115.0,4/24/2023,1.3,Credit Card,89.0,6.0
3122,Handbag,115.0,12/7/2021,1.2,Online Payment,41.0,3.0
4406,Tank Top,115.0,7/28/2022,1.0,Online Payment,17.0,8.0
4506,Tank Top,115.0,7/3/2023,1.7,Cash,54.0,1.0
4062,Coat,115.0,4/10/2023,1.6,Credit Card,,
4084,Overalls,115.0,12/22/2022,2.8,Credit Card,,
4038,Scarf,115.0,3/13/2023,3.8,Cash,,
4121,Onesie,115.0,6/4/2023,,Cash,,
4106,Skirt,115.0,4/16/2023,1.9,Credit Card,,
4083,Sneakers,115.0,11/27/2022,3.9,Credit Card,,
3971,Scarf,115.0,5/25/2023,1.7,Credit Card,,
4073,Leggings,115.0,6/25/2023,2.6,Credit Card,,
4002,Handbag,115.0,11/21/2022,4.5,Credit Card,,
3973,Umbrella,115.0,1/21/2023,2.0,Cash,,
3974,Cardigan,115.0,9/6/2023,2.1,Cash,,
4061,Camisole,115.0,1/14/2023,,Credit Card,,
3988,Blouse,115.0,11/10/2022,2.6,Credit Card,,
4001,Backpack,115.0,3/22/2023,1.4,Cash,,
4240,Tunic,115.0,10/24/2019,2.3,Online Payment,51.0,9.0
3573,Handbag,115.0,12/2/2022,4.5,Debit Card,87.0,10.0
3005,Leggings,115.0,3/20/2019,2.5,Cash,38.0,4.0
3331,Leggings,115.0,4/21/2019,2.8,Credit Card,96.0,9.0
4515,Handbag,115.0,12/23/2020,4.2,Credit Card,86.0,9.0
3024,Tunic,115.0,10/21/2022,1.5,Cash,50.0,1.0
4905,Leggings,115.0,6/28/2019,2.9,Online Payment,34.0,2.0
4508,Leggings,115.0,8/1/2020,2.5,Credit Card,49.0,2.0
4669,Tank Top,115.0,8/24/2020,3.0,Credit Card,24.0,8.0
4382,Leggings,115.0,8/5/2021,3.2,Cash,36.0,3.0
4040,Leggings,115.0,7/22/2021,1.1,Credit Card,30.0,4.0
3834,Wallet,115.0,12/4/2023,3.3,Credit Card,98.0,9.0
4798,Leggings,115.0,3/1/2020,2.4,Debit Card,33.0,7.0
3060,Tunic,115.0,3/4/2021,3.5,Credit Card,147.0,10.0
4375,Leggings,115.0,5/10/2022,5.0,Debit Card,122.0,1.0
3037,Wallet,115.0,2/11/2022,3.7,Cash,105.0,1.0
4439,Wallet,115.0,1/15/2023,4.6,Credit Card,98.0,2.0
3276,Handbag,115.0,1/27/2021,3.6,Credit Card,39.0,6.0
3937,Leggings,115.0,7/26/2021,3.0,Debit Card,65.0,6.0
4600,Leggings,115.0,4/24/2022,2.2,Credit Card,105.0,8.0
4835,Tunic,115.0,9/11/2023,2.7,Cash,20.0,4.0
3037,Tunic,115.0,4/25/2020,4.0,Credit Card,154.0,8.0
3367,Tank Top,115.0,6/12/2021,2.1,Credit Card,21.0,10.0
4397,Wallet,115.0,1/24/2021,2.1,Online Payment,101.0,10.0
4313,Tunic,115.0,9/9/2019,2.3,Online Payment,27.0,10.0
3081,Handbag,115.0,12/10/2021,3.6,Debit Card,24.0,1.0
3008,Handbag,115.0,12/23/2021,3.6,Online Payment,161.0,8.0
4287,Leggings,115.0,7/1/2023,4.8,Debit Card,46.0,8.0
3720,Tunic,115.0,3/17/2023,3.7,Online Payment,78.0,9.0
4382,Tunic,115.0,10/19/2020,3.1,Credit Card,49.0,6.0
3064,Leggings,115.0,5/3/2021,1.3,Credit Card,109.0,2.0
3280,Leggings,115.0,6/19/2023,2.0,Online Payment,54.0,5.0
3088,Tunic,115.0,4/26/2023,4.6,Debit Card,85.0,8.0
4838,Leggings,115.0,6/14/2019,1.8,Cash,85.0,3.0
3048,Handbag,115.0,9/15/2019,3.8,Cash,79.0,5.0
3487,Tunic,115.0,10/17/2020,2.3,Online Payment,64.0,6.0
3363,Tank Top,115.0,7/3/2023,3.9,Online Payment,57.0,3.0
3826,Tunic,115.0,4/8/2019,4.6,Debit Card,79.0,9.0
4614,Tank Top,115.0,6/1/2021,2.5,Debit Card,37.0,3.0
3654,Leggings,115.0,6/4/2019,3.1,Online Payment,62.0,3.0
3294,Tank Top,115.0,7/24/2022,4.2,Debit Card,24.0,3.0
3729,Tank Top,115.0,6/11/2022,3.8,Cash,69.0,9.0
3078,Leggings,115.0,5/10/2023,1.8,Credit Card,38.0,6.0
3804,Tank Top,115.0,7/8/2021,1.7,Cash,71.0,7.0
3098,Tunic,115.0,10/2/2021,3.4,Online Payment,102.0,9.0
4645,Leggings,115.0,8/10/2023,3.7,Online Payment,80.0,7.0
3328,Tunic,115.0,11/12/2019,2.1,Debit Card,59.0,1.0
3082,Tunic,115.0,10/8/2020,2.8,Cash,97.0,2.0
4810,Wallet,115.0,12/18/2020,1.7,Online Payment,96.0,8.0
3533,Tunic,115.0,10/11/2021,1.7,Credit Card,20.0,5.0
3108,Leggings,115.0,3/12/2021,4.9,Cash,82.0,6.0
3100,Tunic,115.0,5/11/2019,2.8,Credit Card,72.0,6.0
3307,Leggings,115.0,5/18/2019,1.8,Online Payment,72.0,10.0
3009,Tunic,115.0,5/11/2020,3.2,Cash,69.0,6.0
3480,Leggings,115.0,3/5/2020,1.0,Online Payment,13.0,9.0
3313,Handbag,115.0,11/25/2020,3.9,Credit Card,46.0,10.0
3265,Leggings,115.0,5/1/2021,3.4,Cash,21.0,2.0
4172,Tunic,115.0,3/18/2021,4.9,Cash,83.0,3.0
3502,Leggings,115.0,4/9/2021,1.6,Cash,34.0,7.0
3089,Tank Top,115.0,8/26/2019,1.8,Debit Card,42.0,2.0
4389,Handbag,115.0,12/6/2019,3.9,Online Payment,25.0,7.0
3559,Leggings,115.0,4/17/2021,3.6,Online Payment,49.0,4.0
4366,Leggings,115.0,4/26/2021,4.1,Debit Card,41.0,10.0
4807,Tunic,115.0,3/13/2023,4.5,Cash,100.0,3.0
3437,Tunic,115.0,4/6/2019,3.6,Credit Card,115.0,9.0
4379,Tank Top,115.0,7/20/2021,1.2,Debit Card,38.0,5.0
3238,Leggings,115.0,7/16/2022,4.5,Cash,41.0,8.0
3075,Leggings,115.0,6/19/2022,2.0,Debit Card,21.0,9.0
3003,Leggings,115.0,4/1/2019,3.6,Online Payment,33.0,1.0
4380,Leggings,115.0,7/13/2021,2.5,Debit Card,61.0,10.0
4117,Tank Top,115.0,8/6/2022,2.5,Debit Card,74.0,6.0
3074,Leggings,115.0,6/1/2023,2.4,Online Payment,26.0,7.0
4375,Handbag,115.0,12/3/2023,4.1,Online Payment,164.0,7.0
4457,Tunic,115.0,11/26/2019,4.6,Credit Card,106.0,5.0
4996,Wallet,115.0,2/9/2023,2.7,Debit Card,116.0,9.0
3115,Leggings,115.0,4/19/2019,3.3,Cash,80.0,7.0
3503,Leggings,115.0,6/2/2021,4.8,Debit Card,17.0,5.0
3243,Tank Top,115.0,7/16/2022,4.2,Debit Card,18.0,5.0
4141,Leggings,115.0,7/4/2022,3.0,Debit Card,21.0,9.0
3948,Leggings,115.0,4/12/2023,4.1,Credit Card,100.0,4.0
3965,Tunic,115.0,11/17/2023,1.3,Online Payment,53.0,7.0
4949,Wallet,115.0,12/11/2019,2.1,Online Payment,34.0,2.0
3129,Wallet,115.0,12/9/2019,2.2,Online Payment,69.0,6.0
3608,Tunic,115.0,9/9/2020,2.4,Credit Card,29.0,3.0
3653,Leggings,115.0,6/20/2021,4.9,Cash,41.0,4.0
3150,Wallet,115.0,1/10/2022,2.1,Cash,52.0,1.0
3820,Wallet,115.0,2/20/2022,4.5,Credit Card,92.0,10.0
3049,Leggings,115.0,7/9/2021,1.4,Credit Card,33.0,6.0
4652,Handbag,115.0,10/16/2021,4.4,Credit Card,56.0,9.0
4154,Tank Top,115.0,8/28/2020,3.0,Debit Card,47.0,1.0
3443,Leggings,115.0,6/21/2021,2.2,Credit Card,77.0,5.0
3625,Handbag,115.0,10/16/2021,1.3,Cash,86.0,9.0
3124,Handbag,115.0,12/17/2022,1.8,Debit Card,40.0,5.0
4048,Tunic,115.0,5/15/2023,1.1,Credit Card,76.0,2.0
4567,Leggings,115.0,7/16/2019,1.0,Cash,34.0,1.0
3023,Tank Top,115.0,7/14/2021,2.3,Credit Card,46.0,8.0
4243,Handbag,115.0,12/18/2020,4.4,Cash,181.0,6.0
3731,Leggings,115.0,4/17/2019,4.5,Cash,154.0,3.0
3407,Leggings,115.0,8/27/2021,2.3,Debit Card,70.0,1.0
4072,Tank Top,115.0,8/4/2021,2.9,Debit Card,65.0,6.0
3153,Leggings,115.0,7/22/2021,4.8,Debit Card,65.0,6.0
4764,Tank Top,115.0,6/26/2023,2.1,Cash,29.0,1.0
4617,Tunic,115.0,4/1/2019,2.3,Cash,39.0,8.0
4281,Wallet,115.0,1/1/2020,3.3,Cash,80.0,8.0
3047,Tunic,115.0,9/28/2020,4.6,Online Payment,24.0,10.0
3004,Tank Top,115.0,6/2/2021,4.8,Online Payment,45.0,2.0
4556,Handbag,115.0,12/11/2022,2.8,Credit Card,131.0,8.0
3603,Leggings,115.0,3/17/2022,2.8,Credit Card,21.0,9.0
3902,Tank Top,115.0,8/2/2023,3.0,Credit Card,59.0,3.0
4748,Leggings,115.0,7/10/2023,1.0,Online Payment,75.0,8.0
3750,Leggings,115.0,5/19/2019,4.2,Debit Card,85.0,9.0
4246,Tunic,115.0,10/2/2020,2.2,Credit Card,66.0,7.0
3196,Leggings,115.0,3/18/2022,2.1,Online Payment,121.0,2.0
3996,Handbag,115.0,12/22/2022,3.8,Credit Card,86.0,4.0
3558,Leggings,115.0,6/12/2023,3.7,Debit Card,24.0,5.0
3004,Tank Top,115.0,6/6/2021,2.9,Cash,21.0,1.0
3727,Leggings,115.0,5/15/2021,3.9,Credit Card,74.0,8.0
3034,Tunic,115.0,5/15/2021,2.2,Online Payment,58.0,9.0
3847,Leggings,115.0,3/27/2021,1.5,Cash,49.0,9.0
3136,Tunic,115.0,5/15/2022,1.0,Credit Card,39.0,7.0
4365,Handbag,115.0,9/3/2019,1.6,Cash,168.0,3.0
3188,Leggings,115.0,7/24/2019,1.1,Online Payment,43.0,6.0
4579,Handbag,115.0,11/11/2020,2.1,Cash,174.0,2.0
4476,Tunic,115.0,4/28/2020,3.0,Debit Card,191.0,5.0
3275,Tunic,115.0,11/2/2023,3.4,Online Payment,40.0,4.0
3082,Tunic,115.0,9/1/2023,1.3,Debit Card,61.0,4.0
3462,Leggings,115.0,4/18/2019,1.9,Credit Card,79.0,2.0
3017,Leggings,115.0,6/7/2021,1.4,Credit Card,38.0,1.0
3994,Leggings,115.0,7/9/2022,4.2,Cash,26.0,5.0
4578,Leggings,115.0,7/25/2023,4.6,Online Payment,61.0,2.0
3342,Tank Top,115.0,8/17/2019,1.8,Online Payment,24.0,4.0
4475,Leggings,115.0,5/5/2020,1.3,Cash,42.0,3.0
4011,Handbag,115.0,9/1/2021,4.1,Debit Card,152.0,6.0
4188,Leggings,115.0,7/9/2023,2.9,Credit Card,58.0,2.0
3011,Handbag,115.0,10/4/2019,2.4,Debit Card,76.0,1.0
3100,Tank Top,115.0,6/1/2021,4.8,Online Payment,20.0,8.0
4664,Leggings,115.0,6/3/2023,1.0,Credit Card,94.0,1.0
4303,Leggings,115.0,6/10/2023,3.6,Cash,109.0,1.0
4363,Handbag,115.0,9/1/2023,4.5,Debit Card,125.0,5.0
4431,Tunic,115.0,5/20/2019,3.7,Debit Card,49.0,2.0
3306,Leggings,115.0,3/20/2021,3.5,Credit Card,40.0,9.0
4095,Tunic,115.0,11/27/2021,3.7,Debit Card,31.0,10.0
3671,Tunic,115.0,5/24/2023,2.1,Credit Card,38.0,4.0
4456,Tank Top,115.0,7/26/2019,2.6,Cash,57.0,5.0
4212,Tank Top,115.0,8/7/2020,1.1,Online Payment,49.0,5.0
4570,Handbag,115.0,10/28/2020,3.8,Credit Card,45.0,9.0
3930,Tunic,115.0,11/4/2021,2.1,Cash,48.0,7.0
3298,Handbag,115.0,11/21/2019,2.9,Debit Card,56.0,2.0
3083,Leggings,115.0,4/25/2019,1.3,Cash,100.0,10.0
4707,Tunic,115.0,5/6/2022,2.0,Debit Card,90.0,1.0
4456,Wallet,115.0,1/7/2022,3.3,Online Payment,67.0,8.0
3047,Leggings,115.0,8/23/2022,2.4,Cash,24.0,10.0
4757,Leggings,115.0,3/14/2023,4.8,Online Payment,15.0,7.0
3618,Handbag,115.0,9/16/2019,3.6,Debit Card,101.0,10.0
3501,Tunic,115.0,9/1/2021,2.7,Cash,56.0,4.0
3368,Leggings,115.0,6/10/2021,4.8,Credit Card,88.0,8.0
3300,Handbag,115.0,12/14/2021,4.2,Online Payment,131.0,9.0
4791,Tunic,115.0,9/4/2019,4.0,Debit Card,31.0,3.0
4200,Tank Top,115.0,6/27/2019,1.1,Credit Card,17.0,7.0
4077,Tunic,115.0,4/17/2020,4.1,Debit Card,137.0,1.0
4932,Leggings,115.0,5/6/2020,4.4,Online Payment,38.0,3.0
3445,Tunic,115.0,9/10/2022,1.5,Cash,94.0,2.0
4721,Tunic,115.0,9/8/2022,2.8,Credit Card,34.0,8.0
3255,Wallet,115.0,2/12/2020,4.7,Credit Card,144.0,9.0
3101,Leggings,115.0,8/22/2021,1.4,Cash,31.0,4.0
3234,Leggings,115.0,8/27/2022,2.5,Cash,61.0,5.0
4347,Handbag,115.0,12/12/2023,2.1,Cash,121.0,1.0
3255,Leggings,115.0,8/23/2023,1.1,Credit Card,48.0,4.0
3048,Handbag,115.0,10/8/2020,4.8,Debit Card,47.0,7.0
4814,Leggings,115.0,6/28/2021,4.8,Cash,48.0,1.0
3029,Wallet,115.0,12/22/2021,3.8,Debit Card,114.0,9.0
3300,Handbag,115.0,9/1/2023,1.8,Online Payment,48.0,2.0
4383,Tunic,115.0,4/20/2021,3.4,Debit Card,77.0,1.0
3609,Wallet,115.0,2/13/2019,3.4,Debit Card,46.0,4.0
4827,Leggings,115.0,8/15/2021,2.7,Cash,77.0,1.0
4025,Tunic,115.0,9/19/2021,2.1,Credit Card,79.0,5.0
4575,Leggings,115.0,7/12/2021,2.7,Online Payment,29.0,6.0
3487,Tank Top,115.0,6/14/2022,3.5,Credit Card,40.0,2.0
3227,Leggings,115.0,3/26/2019,1.2,Cash,55.0,3.0
4748,Tunic,115.0,10/22/2022,3.0,Credit Card,58.0,4.0
3947,Tunic,115.0,4/28/2022,3.4,Online Payment,31.0,7.0
4982,Leggings,115.0,7/5/2022,2.5,Credit Card,25.0,9.0
4188,Wallet,115.0,12/24/2023,1.6,Credit Card,87.0,7.0
4092,Tunic,115.0,11/23/2022,2.6,Online Payment,69.0,6.0
4599,Tunic,114.0,10/19/2019,2.7,Cash,66.0,9.0
3597,Tunic,114.0,9/21/2020,2.3,Debit Card,69.0,2.0
3997,Tank Top,114.0,6/22/2020,2.7,Credit Card,38.0,3.0
3697,Leggings,114.0,8/27/2020,4.6,Online Payment,58.0,6.0
3962,Tank Top,114.0,7/1/2020,2.0,Debit Card,14.0,6.0
4646,Leggings,114.0,3/11/2020,1.0,Debit Card,76.0,9.0
4928,Tunic,114.0,9/20/2021,1.8,Online Payment,45.0,1.0
3359,Tank Top,114.0,7/28/2021,1.1,Online Payment,61.0,4.0
4540,Leggings,114.0,8/27/2022,3.7,Debit Card,61.0,5.0
3801,Handbag,114.0,12/10/2022,4.4,Debit Card,31.0,10.0
4377,Leggings,114.0,8/27/2023,4.7,Debit Card,67.0,2.0
3278,Tunic,114.0,11/20/2023,4.7,Credit Card,29.0,9.0
3192,Handbag,114.0,1/9/2019,2.0,Cash,90.0,3.0
4669,Leggings,114.0,8/14/2019,2.4,Credit Card,72.0,5.0
4416,Tank Top,114.0,6/21/2019,1.6,Cash,30.0,6.0
3545,Leggings,114.0,5/20/2020,2.0,Credit Card,62.0,1.0
3023,Tunic,114.0,11/8/2023,3.8,Debit Card,58.0,4.0
4955,Tunic,114.0,4/2/2019,1.9,Debit Card,52.0,9.0
3107,Handbag,114.0,10/7/2021,4.0,Online Payment,123.0,4.0
3421,Tank Top,114.0,6/7/2022,1.7,Cash,36.0,2.0
4144,Leggings,114.0,3/26/2023,3.3,Debit Card,27.0,1.0
4230,Leggings,114.0,4/14/2019,4.0,Debit Card,77.0,4.0
3026,Leggings,114.0,8/18/2021,2.9,Debit Card,52.0,5.0
3158,Handbag,114.0,11/3/2021,1.5,Debit Card,73.0,6.0
3865,Tunic,114.0,3/10/2021,4.3,Debit Card,112.0,6.0
3921,Leggings,114.0,6/23/2023,3.9,Credit Card,60.0,4.0
4639,Tank Top,114.0,6/3/2020,2.9,Cash,77.0,8.0
4059,Tank Top,114.0,8/6/2021,4.8,Debit Card,33.0,10.0
3028,Tunic,114.0,10/8/2023,4.2,Cash,87.0,2.0
3783,Leggings,114.0,8/26/2023,4.7,Credit Card,48.0,6.0
4073,Wallet,114.0,2/5/2020,1.5,Credit Card,98.0,4.0
3659,Leggings,114.0,4/17/2021,3.1,Online Payment,59.0,1.0
4115,Leggings,114.0,3/10/2021,1.7,Debit Card,17.0,2.0
3897,Tunic,114.0,10/12/2022,1.2,Cash,85.0,7.0
3450,Tank Top,114.0,7/12/2023,3.5,Debit Card,65.0,5.0
4254,Wallet,114.0,12/18/2019,3.6,Cash,41.0,7.0
4188,Handbag,114.0,1/17/2021,2.2,Debit Card,93.0,6.0
4262,Tunic,114.0,4/16/2022,3.3,Online Payment,42.0,3.0
3669,Tunic,114.0,4/8/2019,3.1,Cash,99.0,3.0
3932,Leggings,114.0,4/19/2020,1.8,Online Payment,86.0,2.0
4666,Handbag,114.0,10/24/2020,3.5,Credit Card,50.0,10.0
